Trid,TrNameLabel,TrainerType,IsStrong,BattleType,DataType,MoneyRate,ChangeGem,Poke1.DevId,Poke1.FormId,Poke1.Sex,Poke1.Item,Poke1.Level,Poke1.BallId,Poke1.WazaType,Poke1.Waza1.WazaId,Poke1.Waza2.PointUp,Poke1.Waza1.WazaId,Poke2.Waza1.PointUp,Poke1.Waza3.WazaId,Poke1.Waza3.PointUp,Poke1.Waza4.WazaId,Poke1.Waza4.PointUp,Poke1.GemType,Poke1.Seikaku,Poke1.Tokusei,Poke1.TalentType,Poke1.TalentValue.Hp,Poke1.TalentValue.Atk,Poke1.TalentValue.Def,Poke1.TalentValue.SpAtk,Poke1.TalentValue.SpDef,Poke1.TalentValue.Agi,Poke1.TalentVnum,Poke1.EffortValue.Hp,Poke1.EffortValue.Atk,Poke1.EffortValue.Def,Poke1.EffortValue.SpAtk,Poke1.EffortValue.SpDef,Poke1.EffortValue.Agi,Poke1.RareType,Poke1.ScaleType,Poke1.ScaleValue,Poke2.DevId,Poke2.FormId,Poke2.Sex,Poke2.Item,Poke2.Level,Poke2.BallId,Poke2.WazaType,Poke2.Waza1.WazaId,Poke2.Waza2.PointUp,Poke2.Waza1.WazaId,Poke2.Waza1.PointUp,Poke2.Waza3.WazaId,Poke2.Waza3.PointUp,Poke2.Waza4.WazaId,Poke2.Waza4.PointUp,Poke2.GemType,Poke2.Seikaku,Poke2.Tokusei,Poke2.TalentType,Poke2.TalentValue.Hp,Poke2.TalentValue.Atk,Poke2.TalentValue.Def,Poke2.TalentValue.SpAtk,Poke2.TalentValue.SpDef,Poke2.TalentValue.Agi,Poke2.TalentVnum,Poke2.EffortValue.Hp,Poke2.EffortValue.Atk,Poke2.EffortValue.Def,Poke2.EffortValue.SpAtk,Poke2.EffortValue.SpDef,Poke2.EffortValue.Agi,Poke2.RareType,Poke2.ScaleType,Poke2.ScaleValue,Poke3.DevId,Poke3.FormId,Poke3.Sex,Poke3.Item,Poke3.Level,Poke3.BallId,Poke3.WazaType,Poke3.Waza1.WazaId,Poke3.Waza2.PointUp,Poke3.Waza1.WazaId,Poke3.Waza1.PointUp,Poke3.Waza3.WazaId,Poke3.Waza3.PointUp,Poke3.Waza4.WazaId,Poke3.Waza4.PointUp,Poke3.GemType,Poke3.Seikaku,Poke3.Tokusei,Poke3.TalentType,Poke3.TalentValue.Hp,Poke3.TalentValue.Atk,Poke3.TalentValue.Def,Poke3.TalentValue.SpAtk,Poke3.TalentValue.SpDef,Poke3.TalentValue.Agi,Poke3.TalentVnum,Poke3.EffortValue.Hp,Poke3.EffortValue.Atk,Poke3.EffortValue.Def,Poke3.EffortValue.SpAtk,Poke3.EffortValue.SpDef,Poke3.EffortValue.Agi,Poke3.RareType,Poke3.ScaleType,Poke3.ScaleValue,Poke4.DevId,Poke4.FormId,Poke4.Sex,Poke4.Item,Poke4.Level,Poke4.BallId,Poke4.WazaType,Poke4.Waza1.WazaId,Poke4.Waza2.PointUp,Poke4.Waza1.WazaId,Poke4.Waza1.PointUp,Poke4.Waza3.WazaId,Poke4.Waza3.PointUp,Poke4.Waza4.WazaId,Poke4.Waza4.PointUp,Poke4.GemType,Poke4.Seikaku,Poke4.Tokusei,Poke4.TalentType,Poke4.TalentValue.Hp,Poke4.TalentValue.Atk,Poke4.TalentValue.Def,Poke4.TalentValue.SpAtk,Poke4.TalentValue.SpDef,Poke4.TalentValue.Agi,Poke4.TalentVnum,Poke4.EffortValue.Hp,Poke4.EffortValue.Atk,Poke4.EffortValue.Def,Poke4.EffortValue.SpAtk,Poke4.EffortValue.SpDef,Poke4.EffortValue.Agi,Poke4.RareType,Poke4.ScaleType,Poke4.ScaleValue,Poke5.DevId,Poke5.FormId,Poke5.Sex,Poke5.Item,Poke5.Level,Poke5.BallId,Poke5.WazaType,Poke5.Waza1.WazaId,Poke5.Waza2.PointUp,Poke5.Waza1.WazaId,Poke5.Waza1.PointUp,Poke5.Waza3.WazaId,Poke5.Waza3.PointUp,Poke5.Waza4.WazaId,Poke5.Waza4.PointUp,Poke5.GemType,Poke5.Seikaku,Poke5.Tokusei,Poke5.TalentType,Poke5.TalentValue.Hp,Poke5.TalentValue.Atk,Poke5.TalentValue.Def,Poke5.TalentValue.SpAtk,Poke5.TalentValue.SpDef,Poke5.TalentValue.Agi,Poke5.TalentVnum,Poke5.EffortValue.Hp,Poke5.EffortValue.Atk,Poke5.EffortValue.Def,Poke5.EffortValue.SpAtk,Poke5.EffortValue.SpDef,Poke5.EffortValue.Agi,Poke5.RareType,Poke5.ScaleType,Poke5.ScaleValue,Poke6.DevId,Poke6.FormId,Poke6.Sex,Poke6.Item,Poke6.Level,Poke6.BallId,Poke6.WazaType,Poke6.Waza1.WazaId,Poke6.Waza2.PointUp,Poke6.Waza1.WazaId,Poke6.Waza1.PointUp,Poke6.Waza3.WazaId,Poke6.Waza3.PointUp,Poke6.Waza4.WazaId,Poke6.Waza4.PointUp,Poke6.GemType,Poke6.Seikaku,Poke6.Tokusei,Poke6.TalentType,Poke6.TalentValue.Hp,Poke6.TalentValue.Atk,Poke6.TalentValue.Def,Poke6.TalentValue.SpAtk,Poke6.TalentValue.SpDef,Poke6.TalentValue.Agi,Poke6.TalentVnum,Poke6.EffortValue.Hp,Poke6.EffortValue.Atk,Poke6.EffortValue.Def,Poke6.EffortValue.SpAtk,Poke6.EffortValue.SpDef,Poke6.EffortValue.Agi,Poke6.RareType,Poke6.ScaleType,Poke6.ScaleValue,AiBasic,AiHigh,AiExpert,AiDouble,AiRaid,AiWeak,AiItem,AiChange,PopupLabelNormal1,PopupLabelNormal2,PopupLabelPinch1,PopupLabelPinch2
area15_trainer_sch_young_f_1,,sch_young_f,false,Single,Normal,13,false,Flittle,0,Default,None,21,Poké Ball,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Value,5,5,5,5,5,5,0,10,10,10,10,10,10,Not Rare,Value,128,Azumarill,0,Default,None,21,Poké Ball,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Value,5,5,5,5,5,5,0,10,10,10,10,10,10,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,true,false,false,false,false,false,false,false,,,,
area03_trainer_sch_boy,TRNAME_AREA03_TRAINER_SCH_BOY,sch_boy,false,Single,Normal,11,false,Meowth,0,Default,None,14,Poké Ball,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Value,5,5,5,5,5,5,0,10,10,10,10,10,10,Not Rare,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,true,false,false,false,false,false,false,false,,,,
area03_trainer_taxidriver,TRNAME_AREA03_TRAINER_TAXIDRIVER,taxidriver,true,Single,Normal,40,false,Krookodile,0,Default,None,56,Ultra Ball,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Value,15,5,5,5,5,5,0,10,10,10,10,10,10,Not Rare,Value,128,Bronzong,0,Default,None,56,Ultra Ball,Default,———,0,———,0,———,0,———,0,Default,Default,Set (2),Value,15,5,5,5,5,5,0,10,10,10,10,10,10,Default,Value,128,Ceruledge,0,Default,None,56,Ultra Ball,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Value,15,5,5,5,5,5,0,10,10,10,10,10,10,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,true,true,true,false,false,false,false,false,,,,
area04_trainer_backpacker,TRNAME_AREA04_TRAINER_BACKPACKER,backpacker,false,Single,Normal,15,false,Growlithe,0,Default,None,12,Poké Ball,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Value,5,5,5,5,5,5,0,10,10,10,10,10,10,Not Rare,Value,128,Sableye,0,Default,None,12,Poké Ball,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Value,5,5,5,5,5,5,0,10,10,10,10,10,10,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,true,false,false,false,false,false,false,false,,,,
area04_trainer_businessman,TRNAME_AREA04_TRAINER_BUSINESSMAN,businessman,false,Single,Normal,23,false,Phanpy,0,Default,None,9,Poké Ball,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Value,5,5,5,5,5,5,0,10,10,10,10,10,10,Not Rare,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,true,false,false,false,false,false,false,false,,,,
area04_trainer_businessman_1,TRNAME_AREA04_TRAINER_BUSINESSMAN_1,businessman,false,Single,Normal,23,false,Wooper,1,Default,None,8,Poké Ball,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Value,5,5,5,5,5,5,0,10,10,10,10,10,10,Not Rare,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,true,false,false,false,false,false,false,false,,,,
area04_trainer_chef,TRNAME_AREA04_TRAINER_CHEF,chef,false,Single,Normal,25,false,Combee,0,Default,None,11,Poké Ball,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Value,5,5,5,5,5,5,0,10,10,10,10,10,10,Not Rare,Value,128,Smoliv,0,Default,None,11,Poké Ball,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Value,5,5,5,5,5,5,0,10,10,10,10,10,10,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,true,false,false,false,false,false,false,false,,,,
area04_trainer_deliverer,TRNAME_AREA04_TRAINER_DELIVERER,deliverer,true,Single,Normal,40,false,Psyduck,0,Default,None,14,Ultra Ball,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Value,15,5,5,5,5,5,0,10,10,10,10,10,10,Not Rare,Value,128,Maschiff,0,Default,None,14,Ultra Ball,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Value,15,5,5,5,5,5,0,10,10,10,10,10,0,Default,Value,128,Mudbray,0,Default,Oran Berry,14,Ultra Ball,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Value,15,5,5,5,5,5,0,10,10,10,10,10,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,true,true,true,false,false,false,false,false,,,,
area04_trainer_deliverer_1,,deliverer,false,Single,Normal,23,false,Wingull,0,Default,None,8,Poké Ball,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Value,5,5,5,5,5,5,0,10,10,10,10,10,10,Not Rare,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,true,false,false,false,false,false,false,false,,,,
area04_trainer_karate,,karate,false,Single,Normal,15,false,Mankey,0,Default,None,12,Poké Ball,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Value,5,10,5,10,5,5,0,10,10,10,10,10,10,Not Rare,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,true,true,true,false,false,false,false,false,,,,
area04_trainer_mania,TRNAME_AREA04_TRAINER_MANIA,mania,false,Single,Normal,15,false,Gible,0,Default,None,12,Poké Ball,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Value,5,5,5,5,5,5,0,10,10,10,10,10,10,Not Rare,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,true,false,false,false,false,false,false,false,,,,
area04_trainer_sch_boy,,sch_boy,false,Single,Normal,11,false,Tarountula,0,Default,None,11,Poké Ball,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Value,5,5,5,5,5,5,0,10,10,10,10,10,10,Not Rare,Value,128,Skwovet,0,Default,None,11,Poké Ball,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Value,5,5,5,5,5,5,0,10,10,10,10,10,10,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,true,false,false,false,false,false,false,false,,,,
area04_trainer_sch_girl,TRNAME_AREA04_TRAINER_SCH_GIRL,sch_girl,false,Single,Normal,11,false,Scatterbug,0,Default,None,8,Poké Ball,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Value,5,5,5,5,5,5,0,10,10,10,10,10,10,Not Rare,Value,128,Drifloon,0,Default,None,8,Poké Ball,Manual,Focus Energy,0,Gust,0,Astonish,0,———,0,Default,Default,Random (1 or 2),Value,5,5,5,5,5,5,0,10,10,10,10,10,10,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,true,false,false,false,false,false,false,false,,,,
area04_trainer_sch_infant_f,,sch_infant_f,false,Single,Normal,8,false,Fletchling,0,Default,None,9,Poké Ball,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Value,0,0,0,0,0,0,0,10,10,10,10,10,10,Not Rare,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,true,false,false,false,false,false,false,false,,,,
area04_trainer_sch_infant_m,TRNAME_AREA04_TRAINER_SCH_INFANT_M,sch_infant_m,false,Single,Normal,8,false,Shroomish,0,Default,None,10,Poké Ball,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Value,0,0,0,0,0,0,0,10,10,10,10,10,10,Not Rare,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,true,false,false,false,false,false,false,false,,,,
area04_trainer_sch_middle_f,,sch_middle_f,false,Single,Normal,15,false,Ralts,0,Default,None,10,Poké Ball,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Value,5,5,5,5,5,5,0,10,10,10,10,10,10,Not Rare,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,true,false,false,false,false,false,false,false,,,,
area04_trainer_sch_middle_f_1,,sch_middle_f,false,Single,Normal,15,false,Snom,0,Default,None,8,Poké Ball,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Value,10,10,10,10,10,10,0,10,10,10,10,10,10,Not Rare,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,true,false,false,false,false,false,false,false,,,,
area04_trainer_sch_middle_m,TRNAME_AREA04_TRAINER_SCH_MIDDLE_M,sch_middle_m,false,Single,Normal,15,false,Maschiff,0,Default,None,11,Poké Ball,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Value,5,5,5,5,5,5,0,10,10,10,10,10,10,Not Rare,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,Egg,0,Default,None,0,None,Default,———,0,———,0,———,0,———,0,Default,Default,Random (1 or 2),Random,0,0,0,0,0,0,0,0,0,0,0,0,0,Default,Value,128,true,false,false,false,false,false,false,false,,,,
